order_id,Order Date,customer_name,email,country,product_name,qty,price,payment_status,shipping_date
ORD1704,2024-06-17,  MICHAEL HARDY  ,ycraig@example.org,CAN,Laptop,1.0,128.94,PAID,2024-06-21
ORD1705,05/06/2024,Kayla Thompson,wonggeorge@example.com,UK,Mouse,,55.29,pending,2024-05-07
ORD1706,2024-02-18,Adam Duke,justin38@example.net,CAN,Keyboard,,120.0,Paid,2024-02-28
ORD1707,Feb 01 2024,marc fisher,stephanie48@example.org,USA,Laptop,1.0,$67.28,Pending,2024-02-08
ORD1708,07/29/2024,Fernando Fields,tbishop@example.org,United Kingdom,Laptop,1.0,$96.15,Paid,2024-08-01
ORD1709,2024-06-17,dylan little,patrickjay@example.com,U.S.,Mouse,2.0,30.52,PAID,2024-06-26
ORD1710,2024-09-03,tara davis dds,jessicasmith@example.org,united states,Monitor,,45.33,PAID,2024-09-12
ORD1711,Oct 04 2024,audrey rose,kmays@example.net,USA,Mouse,2.0,$99.21,pending,2024-10-06
ORD1712,2024-10-13,taylor thompson,hoffmanmike@example.com,United States,Keyboard,,$75.33,Pending,2024-10-13
ORD1713,Aug 27 2024,Maurice Durham,scott76@example.org,CAN,Keyboard,3.0,$171.88,Pending,2024-09-05
ORD1714,Jan 22 2024,  DAVID BAKER  ,rebeccagarcia@example.org,U.S.,Monitor,2.0,184.79,paid,2024-01-29
ORD1715,2024-06-18,lisa barrera,stephen13@example.net,USA,Laptop,2.0,$86.06,Pending,2024-06-24
ORD1716,2024-10-26,  APRIL GARCIA  ,danielmartin@example.org,US,Mouse,1.0,195.31,paid,2024-10-31
ORD1717,2024-10-10,John Wilson,hamiltonbrenda@example.com,USA,Mouse,2.0,$47.24,Paid,2024-10-13
ORD1718,04/17/2024,Tiffany Tucker,chamberspaul@example.net,United Kingdom,Monitor,,55.63,Paid,2024-04-21
ORD1719,Mar 07 2024,emily hansen,chelsea88@example.net,U.K.,Mouse,2.0,111.19,pending,2024-03-10
ORD1720,2024-10-01,tami smith,michaelmyers@example.com,US,Monitor,2.0,$72.26,Paid,2024-10-05
ORD1721,Feb 03 2024,andrea sutton,edwardwise@example.net,UK,Monitor,,$152.75,PAID,2024-02-05
ORD1722,09/04/2024,Janice Ramirez,ugarrett@example.com,U.K.,Laptop,,$60.98,paid,2024-09-11
ORD1723,04/30/2024,James Lopez,hannah40@example.com,Canada,Keyboard,2.0,68.14,paid,2024-05-06
ORD1724,2024-05-31,Dr. Michelle Myers MD,danielle17@example.org,CAN,Monitor,3.0,$53.73,Pending,2024-06-07
ORD1725,2024-09-11,amy dickerson,rguzman@example.com,United States,Keyboard,3.0,82.65,PAID,2024-09-16
ORD1726,2024-09-19,  JEREMY PETERS  ,michaelaschultz@example.org,United States,Keyboard,1.0,$159.32,paid,2024-09-27
ORD1727,Jun 17 2024,debbie lambert,rgregory@example.org,United Kingdom,Mouse,3.0,151.59,pending,2024-06-21
ORD1728,01/05/2024,Thomas Copeland,richardslynn@example.org,U.K.,Laptop,3.0,$166.24,pending,2024-01-09
ORD1729,Mar 17 2024,  JAMES LEE  ,lnovak@example.net,U.S.,Monitor,2.0,53.12,Pending,2024-03-23
ORD1730,Feb 13 2024,william hall,terry72@example.com,UK,Laptop,2.0,$91.47,pending,2024-02-18
ORD1731,06/05/2024,jamie erickson,xmoran@example.net,U.K.,Monitor,,163.98,pending,2024-06-05
ORD1732,2024-10-27,Daniel Scott,tracyrice@example.com,United Kingdom,Monitor,1.0,185.21,paid,2024-10-27
ORD1733,2024-02-02,Kimberly Patton,tinaparker@example.org,U.K.,Keyboard,,$45.78,Paid,2024-02-10
ORD1734,2024-03-31,  KENDRA BASS  ,jameswilson@example.org,CAN,Keyboard,,$15.1,PAID,2024-03-31
ORD1735,2024-02-05,  CINDY MOSS  ,cameronjennifer@example.com,CAN,Monitor,1.0,$80.04,Paid,2024-02-12
ORD1736,2024-08-02,  KIMBERLY ALLEN  ,david21@example.org,U.S.,Keyboard,1.0,$83.91,Pending,2024-08-09
ORD1737,Oct 21 2024,nicole campbell,annadickson@example.com,US,Monitor,2.0,$105.47,Pending,2024-10-25
ORD1738,05/06/2024,jason bennett,wwilliams@example.org,uk,Laptop,3.0,$182.96,Pending,2024-05-14
ORD1739,2024-06-01,Gina Porter,april54@example.com,canada,Monitor,2.0,88.86,paid,2024-06-07
ORD1740,2024-02-18,  TAMMIE FOX  ,colton11@example.org,U.K.,Keyboard,1.0,55.54,Paid,2024-02-24
ORD1741,Apr 21 2024,  KRISTIN BALLARD  ,dyoung@example.net,Canada,Laptop,,198.55,pending,2024-04-28
ORD1742,2024-06-15,kelly martinez,annettemills@example.org,United States,Monitor,,$41.32,Pending,2024-06-21
ORD1743,Jul 22 2024,sue rodriguez,kimberly54@example.com,uk,Monitor,1.0,$57.62,Paid,
ORD1744,05/04/2024,melissa larsen,eturner@example.com,USA,Laptop,2.0,$99.45,Paid,2024-05-11
ORD1745,2024-07-19,amy sullivan,anthonypeters@example.net,Canada,Mouse,1.0,$137.56,Paid,2024-07-21
ORD1746,Sep 29 2024,Michael Bishop,amycollins@example.org,uk,Laptop,,$142.38,PAID,2024-10-02
ORD1747,2024-01-03,karen curtis,travis48@example.com,United States,Laptop,,$155.75,Paid,2024-01-03
ORD1748,2024-04-08,Nicole Flores,mariahhale@example.com,US,Mouse,1.0,$51.91,pending,2024-04-18
ORD1749,Jun 16 2024,jasmine lopez,georgebrown@example.org,U.S.,Mouse,2.0,$128.69,PAID,2024-06-21
ORD1750,2024-07-24,kimberly reyes,marvinpena@example.com,united states,Keyboard,3.0,$12.28,paid,2024-08-03
ORD1751,2024-09-12,Danielle Rivera,brandon98@example.com,uk,Monitor,2.0,57.87,paid,2024-09-13
ORD1752,2024-06-11,kristin erickson,fcruz@example.net,CAN,Mouse,,22.83,Paid,2024-06-21
ORD1753,2024-03-04,willie anderson,jasonhenderson@example.net,Canada,Monitor,2.0,$150.2,paid,2024-03-08
ORD1754,01/20/2024,  MELANIE SALAZAR  ,michael80@example.com,Canada,Laptop,,150.46,Pending,2024-01-23
ORD1755,05/27/2024,joel foster,sally59@example.org,USA,Mouse,2.0,170.92,paid,2024-05-27
ORD1756,Jul 14 2024,  FRANK MOYER  ,zacharyconrad@example.com,canada,Laptop,3.0,44.87,Paid,2024-07-22
ORD1757,Mar 13 2024,Dustin Martin,brenda75@example.com,U.S.,Mouse,2.0,27.43,Pending,2024-03-16
ORD1758,2024-06-08,bryan lin,robertlopez@example.org,United Kingdom,Monitor,2.0,56.54,paid,2024-06-10
ORD1759,2024-09-03,stephanie zuniga,bushkrystal@example.com,United Kingdom,Monitor,3.0,85.67,Pending,
ORD1760,07/14/2024,cameron farley,vsnyder@example.net,uk,Mouse,1.0,$154.18,Pending,2024-07-20
ORD1761,2024-05-25,laura jackson,pearsonkelly@example.net,U.S.,Laptop,,$23.67,pending,2024-05-31
ORD1762,07/10/2024,angela walker,richardwest@example.org,canada,Keyboard,,185.88,pending,
ORD1763,2024-01-20,  KAYLA EDWARDS  ,marshalldaniel@example.net,CAN,Keyboard,,187.1,PAID,2024-01-21
ORD1764,Sep 07 2024,jorge vincent,kristina57@example.com,U.S.,Mouse,3.0,$142.33,PAID,2024-09-17
ORD1765,01/15/2024,robin hale,andrewpatterson@example.org,U.S.,Mouse,2.0,$59.65,Paid,2024-01-25
ORD1766,2024-07-15,ian callahan,kelly03@example.net,CAN,Keyboard,1.0,108.52,pending,2024-07-21
ORD1767,Jul 14 2024,lisa bridges,drose@example.org,United Kingdom,Keyboard,3.0,149.45,PAID,2024-07-23
ORD1768,07/22/2024,  TERESA VASQUEZ  ,danieljackson@example.net,United States,Monitor,1.0,197.53,PAID,2024-07-26
ORD1769,2024-03-28,  EVELYN ELLIS  ,ogeorge@example.org,US,Laptop,3.0,$45.42,paid,2024-03-30
ORD1770,01/31/2024,Beth Barker,gutierrezbrianna@example.com,United States,Mouse,2.0,$59.28,Paid,2024-02-02
ORD1771,2024-05-21,Mary Lynn,davismegan@example.com,United States,Laptop,3.0,$15.64,Paid,2024-05-22
ORD1772,2024-01-22,jessica martin,robinsondavid@example.org,united states,Monitor,2.0,$109.24,PAID,2024-01-23
ORD1773,2024-06-21,Luke Rosales,ssilva@example.com,CAN,Laptop,3.0,199.89,PAID,2024-06-26
ORD1774,2024-01-02,  BRYAN CHAVEZ  ,rebecca76@example.org,United States,Keyboard,,147.79,paid,2024-01-09
ORD1775,2024-08-31,William Castro,weberglenn@example.com,Canada,Laptop,,135.44,Paid,2024-09-08
ORD1776,06/15/2024,Ms. Jennifer Reilly,padillacynthia@example.net,United States,Keyboard,,$54.38,Pending,2024-06-25
ORD1777,Feb 21 2024,  ELIZABETH JACOBS  ,morriseileen@example.com,UK,Laptop,3.0,$125.36,Paid,2024-02-27
ORD1778,2024-10-07,brad sullivan,thernandez@example.com,U.S.,Mouse,2.0,$180.32,Paid,2024-10-14
ORD1779,01/15/2024,  JEREMY FLETCHER DVM  ,smithangela@example.com,united states,Monitor,3.0,181.5,Paid,2024-01-17
ORD1780,Sep 30 2024,ronnie nash,michael82@example.com,United Kingdom,Laptop,,27.18,Pending,2024-10-10
ORD1781,2024-07-14,  ANDREW MOORE  ,sandrarose@example.org,united states,Laptop,,$163.61,PAID,2024-07-24
ORD1782,04/06/2024,george wilson,qbrown@example.com,USA,Keyboard,3.0,$34.21,pending,2024-04-07
ORD1783,Jul 17 2024,curtis mccann,lisa68@example.net,U.K.,Mouse,3.0,$156.54,Paid,2024-07-23
ORD1784,08/23/2024,nicholas howe,johnny81@example.com,canada,Mouse,2.0,165.07,paid,2024-08-28
ORD1785,Jan 18 2024,  ANGELA YOUNG  ,valerie75@example.com,uk,Monitor,3.0,68.69,paid,2024-01-27
ORD1786,Jul 11 2024,  WILLIAM WILEY  ,sanchezrachel@example.net,uk,Mouse,3.0,39.01,Paid,2024-07-11
ORD1787,Apr 01 2024,barbara taylor,vreyes@example.net,USA,Monitor,,$66.83,Pending,2024-04-08
ORD1788,07/19/2024,  DAVID JONES  ,fjohnson@example.org,U.S.,Monitor,1.0,$110.29,PAID,2024-07-25
ORD1789,2024-10-24,craig wilkinson,darrell34@example.com,canada,Keyboard,3.0,96.93,paid,2024-10-24
ORD1790,Apr 10 2024,  JEFFREY BOYD  ,amyshelton@example.net,US,Monitor,1.0,78.82,Pending,2024-04-20
ORD1791,03/27/2024,  TAMARA FRANCO  ,copelanddavid@example.com,USA,Laptop,1.0,77.56,PAID,2024-03-27
ORD1792,2024-03-17,  AMANDA BRADY  ,reyescarla@example.com,canada,Keyboard,,56.55,paid,2024-03-27
ORD1793,Jul 11 2024,Savannah Harrell,robert46@example.org,canada,Keyboard,1.0,$157.77,Paid,
ORD1794,Sep 07 2024,carlos matthews,landerson@example.net,uk,Laptop,2.0,14.38,paid,2024-09-17
ORD1795,2024-08-10,Kristy Myers,michael45@example.org,UK,Mouse,2.0,$28.89,Paid,2024-08-14
ORD1796,Oct 01 2024,Bonnie Woods,brownlaura@example.com,U.K.,Laptop,,22.15,paid,2024-10-09
ORD1797,03/01/2024,blake garcia,braunmckenzie@example.net,US,Mouse,2.0,11.01,Paid,2024-03-03
ORD1798,01/18/2024,steven baker,guzmantravis@example.com,U.K.,Laptop,1.0,$106.17,Paid,2024-01-19
ORD1799,09/22/2024,dawn hernandez,anthonywarren@example.net,Canada,Mouse,,36.57,Paid,2024-09-26
ORD1800,2024-04-06,Monica Mccarthy,shannongonzalez@example.com,U.S.,Keyboard,3.0,$172.66,pending,2024-04-08
ORD1801,2024-10-08,lucas rose,hubbardrachel@example.com,united states,Monitor,3.0,82.54,paid,2024-10-12
ORD1802,Feb 06 2024,William Silva,jordancrystal@example.net,United Kingdom,Mouse,3.0,$199.12,paid,2024-02-16
ORD1803,2024-08-10,  JEFFREY LUCERO  ,erik12@example.net,United States,Laptop,1.0,193.16,Pending,
ORD1804,2024-02-15,sandra fernandez,mmcdaniel@example.org,USA,Laptop,3.0,$157.83,paid,2024-02-20
ORD1805,02/23/2024,Jasmine Mullins,cortega@example.net,United States,Keyboard,2.0,110.03,PAID,2024-02-24
ORD1806,02/20/2024,  KAREN FOX  ,freyjeremy@example.com,uk,Monitor,2.0,$70.42,paid,2024-02-20
ORD1807,Sep 19 2024,mr. danny lucero dvm,gabriel39@example.org,uk,Keyboard,2.0,37.11,paid,2024-09-21
ORD1808,08/02/2024,alexandra barrera,cobbrichard@example.com,united states,Monitor,2.0,93.4,paid,2024-08-09
ORD1809,2024-02-14,anna tucker,uobrien@example.com,U.S.,Laptop,,$156.41,Paid,
ORD1810,2024-05-26,daniel jackson,wwarren@example.net,UK,Mouse,,$163.59,pending,2024-06-03
ORD1811,2024-09-29,Mrs. Shannon Alexander MD,maryjames@example.com,uk,Monitor,,12.64,PAID,2024-09-30
ORD1812,2024-09-27,Madison Donovan,reynoldsgarrett@example.org,UK,Mouse,1.0,$125.4,PAID,2024-10-07
ORD1813,09/20/2024,  KIMBERLY CARPENTER  ,nsolis@example.net,United States,Keyboard,1.0,90.32,paid,2024-09-25
ORD1814,03/01/2024,  NATALIE PADILLA  ,efleming@example.com,uk,Monitor,3.0,$101.79,PAID,2024-03-05
ORD1815,09/20/2024,  JOHN CLARK  ,lewishannah@example.org,USA,Monitor,,$179.57,PAID,2024-09-20
ORD1816,2024-06-28,david barnes,qsmith@example.org,UK,Mouse,,$77.36,Pending,
ORD1817,05/08/2024,Mark Klein,maxwellcory@example.net,UK,Keyboard,,$85.12,Pending,2024-05-11
ORD1818,08/12/2024,  JUSTIN PETERSON  ,zcampbell@example.net,uk,Mouse,2.0,$77.21,PAID,
ORD1819,2024-07-21,Todd Baker,mflores@example.com,U.K.,Keyboard,3.0,$181.19,Pending,2024-07-27
ORD1820,Mar 06 2024,caitlin richard,zachary02@example.org,United States,Laptop,,105.35,paid,2024-03-11
ORD1821,09/13/2024,william haynes,jeffreyhuff@example.org,USA,Monitor,2.0,$19.89,PAID,2024-09-13
ORD1822,2024-08-07,  STEPHANIE HUNT  ,clawrence@example.net,United States,Keyboard,2.0,148.56,paid,2024-08-10
ORD1823,2024-08-07,tyler joyce,lmay@example.org,US,Mouse,,144.23,pending,2024-08-10
ORD1824,2024-03-17,  PETER JOHNSON  ,anthonythompson@example.net,U.S.,Mouse,1.0,$35.14,pending,2024-03-20
ORD1825,Jan 27 2024,hunter cherry,david34@example.net,Canada,Monitor,,$109.74,pending,2024-02-02
ORD1826,01/27/2024,Ryan Woods,cindyramirez@example.org,U.S.,Keyboard,1.0,61.16,paid,
ORD1827,01/27/2024,  JACK CLARK  ,danielle48@example.com,United Kingdom,Laptop,3.0,$50.28,PAID,2024-02-06
ORD1828,Jul 05 2024,  KAREN RODRIGUEZ  ,ian23@example.net,UK,Mouse,3.0,$31.19,PAID,2024-07-10
ORD1829,09/27/2024,  JOHN JONES  ,robert36@example.com,CAN,Laptop,3.0,55.27,paid,2024-10-06
ORD1830,03/02/2024,linda butler,gregorymosley@example.org,UK,Keyboard,2.0,$46.66,Pending,2024-03-02
ORD1831,2024-04-13,Lisa Ellis,mcgeecynthia@example.org,UK,Keyboard,2.0,18.32,Pending,2024-04-21
ORD1832,Mar 01 2024,timothy russell,sanchezdiane@example.com,USA,Mouse,1.0,101.74,paid,2024-03-07
ORD1833,10/16/2024,james thomas,thomas36@example.com,UK,Laptop,2.0,$150.74,pending,2024-10-16
ORD1834,2024-07-18,  CRISTINA HOLDER  ,jacobcooper@example.net,U.S.,Laptop,3.0,49.32,pending,2024-07-24
ORD1835,09/25/2024,chase boyd,qjones@example.org,US,Mouse,3.0,$171.97,paid,2024-09-29
ORD1836,2024-03-16,gregory oconnell,hallmadison@example.net,U.S.,Laptop,2.0,$61.38,PAID,2024-03-20
ORD1837,Jul 07 2024,  CHRISTOPHER CISNEROS DDS  ,longjason@example.com,US,Monitor,1.0,189.82,PAID,2024-07-12
ORD1838,2024-01-30,michele hughes,david25@example.com,united states,Laptop,1.0,166.55,pending,2024-02-09
ORD1839,Jul 14 2024,kenneth sheppard,monicalong@example.com,canada,Mouse,3.0,$175.3,paid,2024-07-24
ORD1840,Jul 21 2024,yesenia brooks,henrymay@example.net,canada,Laptop,,$54.03,Pending,2024-07-23
ORD1841,2024-03-31,richard miranda,bonillajennifer@example.org,US,Mouse,,189.24,pending,2024-04-03
ORD1842,Mar 14 2024,eric wilson jr.,jonathanolson@example.net,UK,Mouse,,56.6,Paid,2024-03-15
ORD1843,2024-07-12,Henry Roach,qrobbins@example.net,USA,Mouse,1.0,$30.91,Paid,2024-07-18
ORD1844,01/07/2024,robert lee,humphreysamuel@example.org,US,Monitor,1.0,113.05,Pending,2024-01-07
ORD1845,2024-06-06,richard baker phd,qmullins@example.com,UK,Laptop,,$39.36,Paid,2024-06-11
ORD1846,2024-05-31,  JOSHUA MOORE  ,rangelcynthia@example.net,CAN,Monitor,,$36.95,PAID,2024-06-01
ORD1847,2024-07-15,  MICHELLE POTTER  ,carterjamie@example.org,united states,Keyboard,1.0,$103.45,PAID,2024-07-25
ORD1848,Feb 13 2024,nicholas sullivan,harrisonlauren@example.org,CAN,Mouse,2.0,43.83,PAID,2024-02-13
ORD1849,05/26/2024,Ronald Terrell,elizabeth24@example.net,uk,Laptop,1.0,61.51,paid,2024-05-31
ORD1850,Mar 16 2024,Bonnie Hardy,clarkestephanie@example.net,United States,Laptop,2.0,84.21,PAID,2024-03-21
ORD1851,06/14/2024,dana lewis,hchandler@example.org,uk,Monitor,2.0,155.83,PAID,2024-06-16
ORD1852,May 05 2024,jill andrade,gyoder@example.com,U.S.,Monitor,,$114.37,Pending,2024-05-11
ORD1853,2024-04-22,david skinner,pamela07@example.com,UK,Monitor,2.0,78.72,Paid,
ORD1854,2024-06-27,nathaniel boyd,gonzalesantonio@example.net,CAN,Mouse,2.0,$65.99,paid,
ORD1855,2024-03-11,brittany knox,natashaturner@example.org,USA,Laptop,2.0,81.72,Paid,2024-03-12
ORD1856,2024-03-21,  MELISSA LOGAN  ,jason14@example.com,USA,Monitor,2.0,$79.4,paid,2024-03-21
ORD1857,Mar 12 2024,Tammy Cooper,sullivanhunter@example.com,uk,Laptop,3.0,$99.34,paid,
ORD1858,2024-01-17,tanya cooper,mary31@example.net,canada,Keyboard,2.0,105.63,pending,2024-01-26
ORD1859,2024-04-26,Timothy Anderson,walkergarrett@example.org,US,Mouse,2.0,$61.65,Paid,2024-05-02
ORD1860,04/04/2024,Michael Gonzales,whayes@example.org,CAN,Monitor,1.0,$165.15,PAID,2024-04-12
ORD1861,04/09/2024,Megan Turner,haledonna@example.com,USA,Mouse,1.0,$29.84,pending,2024-04-13
ORD1862,04/18/2024,  CARRIE TAYLOR  ,carneyann@example.org,U.S.,Laptop,1.0,$153.74,Paid,2024-04-27
ORD1863,10/16/2024,  VINCENT HAYDEN  ,amber98@example.org,united states,Laptop,,18.68,PAID,2024-10-16
ORD1864,Sep 13 2024,christine brooks,julia58@example.net,U.K.,Laptop,3.0,$152.85,pending,2024-09-16
ORD1865,2024-03-17,  ALYSSA HENRY  ,john88@example.net,US,Monitor,,$100.62,Paid,2024-03-17
ORD1866,2024-04-28,scott torres,bethany78@example.com,uk,Keyboard,2.0,$156.08,paid,2024-05-01
ORD1867,Jul 03 2024,jennifer robles,ashleyhopkins@example.com,U.S.,Laptop,,17.6,pending,2024-07-12
ORD1868,09/11/2024,Scott Byrd,williamssarah@example.net,United States,Monitor,1.0,$37.1,PAID,2024-09-12
ORD1869,05/31/2024,suzanne jones,cgonzalez@example.org,uk,Monitor,1.0,$63.22,Pending,2024-06-02
ORD1870,Aug 14 2024,jacqueline davis,margaretkelly@example.net,united states,Monitor,2.0,$188.57,pending,2024-08-24
ORD1871,Mar 07 2024,katie cooper,jacksonmelissa@example.net,U.K.,Monitor,3.0,107.37,PAID,2024-03-14
ORD1872,2024-01-22,leroy moore,tricia24@example.org,US,Laptop,1.0,$150.8,paid,2024-01-31
ORD1873,Feb 07 2024,  LINDA CHARLES  ,imurphy@example.com,canada,Monitor,,176.09,Pending,2024-02-10
ORD1874,2024-04-02,scott young,michaelparsons@example.net,Canada,Monitor,,$155.96,Pending,2024-04-03
ORD1875,2024-08-20,michael jefferson,jonescraig@example.net,USA,Monitor,2.0,$190.22,PAID,2024-08-20
ORD1876,2024-08-30,Jessica Diaz,townsendmark@example.net,united states,Keyboard,1.0,50.18,Paid,2024-09-02
ORD1877,May 20 2024,craig torres,robinsondawn@example.org,U.S.,Keyboard,1.0,$66.68,Paid,
ORD1878,08/07/2024,andrew montgomery,espinozastephanie@example.org,UK,Mouse,3.0,41.26,Pending,2024-08-12
ORD1879,Oct 19 2024,  KELLY ROMAN  ,stokescaitlin@example.net,uk,Mouse,1.0,$116.57,PAID,
ORD1880,2024-08-22,Daniel Carey,qchaney@example.net,united states,Laptop,,174.22,paid,2024-08-24
ORD1881,2024-10-23,susan morris,michael12@example.org,US,Monitor,1.0,$51.54,paid,2024-10-24
ORD1882,2024-10-22,crystal williams,smithjason@example.org,United States,Monitor,3.0,164.62,Pending,2024-10-22
ORD1883,06/29/2024,  JENNIFER KEMP  ,shawamanda@example.net,US,Monitor,,$109.4,paid,2024-07-04
ORD1884,Mar 24 2024,benjamin stanley,velasquezlori@example.org,united states,Laptop,,82.5,Paid,
ORD1885,Jan 09 2024,Crystal Williams,melissa89@example.org,United States,Monitor,,29.7,Paid,2024-01-18
ORD1886,Aug 03 2024,jennifer hill,lynchamanda@example.com,canada,Laptop,2.0,$157.61,Pending,2024-08-06
ORD1887,Jul 21 2024,  ROBERT KING  ,david71@example.org,U.K.,Keyboard,3.0,$158.62,Pending,2024-07-21
ORD1888,2024-01-03,Jose Spencer DVM,arandall@example.com,UK,Keyboard,1.0,$12.95,pending,2024-01-09
ORD1889,May 03 2024,jerry trujillo,berryhenry@example.com,United Kingdom,Monitor,,$46.61,Pending,2024-05-11
ORD1890,03/29/2024,  TAMMY TAYLOR  ,zachary94@example.org,uk,Mouse,3.0,108.28,pending,2024-04-04
ORD1891,2024-05-13,  JACLYN BARR  ,butlerdesiree@example.org,USA,Monitor,2.0,$190.25,pending,2024-05-21
ORD1892,Oct 05 2024,  CHRISTOPHER VEGA  ,zoewaller@example.com,canada,Keyboard,,$14.81,paid,2024-10-06
ORD1893,Oct 01 2024,  TYRONE WILLIAMS  ,brandon23@example.org,United States,Mouse,,156.37,pending,2024-10-04
ORD1894,02/26/2024,  TROY NELSON  ,jerrywiggins@example.com,US,Laptop,1.0,$30.34,PAID,2024-03-04
ORD1895,2024-04-16,mrs. vicki ramos,donald53@example.com,U.K.,Laptop,1.0,$103.3,Pending,2024-04-22
ORD1896,2024-06-09,  JONATHAN PADILLA  ,ccoleman@example.net,US,Laptop,,$163.62,PAID,2024-06-19
ORD1897,Sep 04 2024,  JOHN LOPEZ  ,christopherrice@example.com,United States,Mouse,1.0,40.09,pending,
ORD1898,2024-09-19,kenneth anderson,nyoung@example.net,US,Mouse,2.0,$174.71,paid,2024-09-21
ORD1899,Sep 03 2024,joseph wang,fheath@example.com,canada,Monitor,1.0,76.23,Pending,2024-09-06
ORD1900,May 08 2024,  ANNA HOFFMAN  ,sfrazier@example.com,CAN,Laptop,2.0,140.54,pending,2024-05-10
ORD1901,04/15/2024,bobby martinez,james05@example.com,Canada,Laptop,,177.74,Pending,2024-04-22
ORD1902,2024-06-29,craig weiss,steven07@example.net,CAN,Keyboard,1.0,95.39,pending,2024-07-04
ORD1903,01/16/2024,john woods,campbellandrea@example.org,United States,Mouse,2.0,163.72,PAID,2024-01-17
ORD1904,2024-06-09,linda wilson,john41@example.org,United Kingdom,Keyboard,1.0,70.53,pending,
ORD1905,2024-05-25,Peter Herrera,ambertodd@example.net,U.K.,Laptop,2.0,110.18,Pending,2024-06-03
ORD1906,2024-08-10,randall garrett,jjackson@example.net,united states,Monitor,3.0,$47.65,Pending,2024-08-15
ORD1907,2024-06-16,  JEFFREY AGUIRRE  ,andradegrace@example.com,U.K.,Laptop,,54.92,PAID,2024-06-25
ORD1908,2024-07-25,  MARK MONTGOMERY  ,tschmitt@example.com,United States,Monitor,1.0,74.1,PAID,2024-07-25
ORD1909,06/26/2024,douglas simpson,apriljohnson@example.com,united states,Monitor,1.0,$115.73,Paid,2024-07-02
ORD1910,2024-02-22,  ALEXANDRA WILLIAMS  ,patrickjasmine@example.net,Canada,Monitor,2.0,$19.09,Paid,2024-02-22
ORD1911,2024-07-07,  KENNETH FISHER  ,derrick21@example.com,USA,Laptop,1.0,$187.48,PAID,
ORD1912,2024-06-17,james anderson,briandean@example.net,United States,Mouse,,$61.28,paid,2024-06-26
ORD1913,Jul 30 2024,steven walker,sancheznathaniel@example.com,U.K.,Monitor,,136.96,PAID,2024-08-09
ORD1914,09/04/2024,alex williams,fdudley@example.net,U.S.,Mouse,1.0,60.12,Paid,2024-09-07
ORD1915,01/31/2024,allen watts,jennysalazar@example.net,United States,Keyboard,1.0,$137.39,pending,2024-02-03
ORD1916,Sep 20 2024,  VIRGINIA PITTMAN  ,danielsmith@example.org,UK,Laptop,3.0,144.62,paid,2024-09-25
ORD1917,2024-07-16,  HELEN SPENCER  ,lethomas@example.com,CAN,Mouse,2.0,158.2,pending,2024-07-23
ORD1918,2024-03-16,  OLIVIA ELLIS  ,kellymeredith@example.org,canada,Mouse,1.0,$151.55,Pending,2024-03-23
ORD1919,Aug 19 2024,  LORI GATES  ,lindsay02@example.org,CAN,Mouse,3.0,$32.48,pending,2024-08-24
ORD1920,2024-06-19,  KIMBERLY BROWN  ,fmoore@example.org,CAN,Monitor,,$61.79,paid,2024-06-19
ORD1921,2024-05-21,Kelly Mendez,oscar74@example.com,United States,Mouse,,$108.54,Paid,2024-05-29
ORD1922,May 02 2024,mark hunter,chelseawood@example.net,CAN,Laptop,1.0,$62.34,PAID,2024-05-03
ORD1923,Mar 28 2024,Christopher Carter,davidgonzales@example.org,United States,Mouse,3.0,131.01,pending,2024-03-31
ORD1924,2024-06-05,  ZACHARY TUCKER  ,josephmiller@example.net,Canada,Monitor,2.0,$69.87,Paid,2024-06-08
ORD1925,08/07/2024,ms. tiffany brown,david56@example.net,USA,Keyboard,1.0,43.73,pending,
ORD1926,2024-05-06,Walter Lowe,cindy30@example.com,U.S.,Mouse,1.0,18.58,Paid,
ORD1927,Jun 20 2024,  TRACY MCLAUGHLIN  ,qcollins@example.org,canada,Keyboard,,$149.61,Paid,2024-06-27
ORD1928,Jun 03 2024,Brandy Smith,hwalter@example.net,US,Monitor,,31.42,paid,2024-06-08
ORD1929,Jan 16 2024,  GARY POLLARD  ,amymorrison@example.net,CAN,Laptop,,78.29,pending,2024-01-19
ORD1930,Aug 18 2024,christy smith,markbriggs@example.com,United Kingdom,Monitor,2.0,60.41,PAID,2024-08-26
ORD1931,2024-01-22,michelle wilson,jsmith@example.net,Canada,Keyboard,3.0,$168.49,Paid,2024-01-31
ORD1932,03/16/2024,John Williams,rebeccamoore@example.com,united states,Monitor,2.0,$109.41,PAID,
ORD1933,2024-01-21,  JOSHUA AUSTIN  ,michael83@example.net,united states,Laptop,3.0,$166.84,Paid,
ORD1934,Mar 11 2024,Chelsea Duncan,turnerscott@example.org,US,Laptop,3.0,159.2,paid,2024-03-16
ORD1935,2024-04-10,christopher frazier,laurarobles@example.org,U.K.,Monitor,1.0,$65.25,Paid,2024-04-16
ORD1936,06/03/2024,kyle porter,mmiller@example.com,United Kingdom,Mouse,3.0,42.93,paid,2024-06-12
ORD1937,2024-08-01,  LANCE BISHOP  ,mark80@example.com,U.K.,Monitor,2.0,67.2,Pending,2024-08-09
ORD1938,Aug 11 2024,Jonathan Charles,michaelaguilar@example.com,uk,Keyboard,2.0,$110.05,Pending,2024-08-12
